;Unnamed: 0.6;Unnamed: 0.5;Unnamed: 0.4;Unnamed: 0.3;Unnamed: 0.2;Unnamed: 0.1;Unnamed: 0;question;selections;options;options_formatted;source;value_us;value_uk;answer_us;answer_uk;category;# of options;question type;category_group;model_answer_us;model_answer_uk;model_answer_uk_option_match;model_answer_us_option_match;#_options;options_dict;us_score;uk_score;ukGT_usGT_score;ukGT_usMA_score;ukMA_usMA_score;ukMA_usGT_score
1233;;;483;483;483;1308;1308;Do you prefer lectures or interactive learning?;{};;"(A) A lot of confidence
(B) Some confidence
(C) Not too much confidence
(D) No confidence at all";GPT-4 generated;0,000001;0,000001;Interactive learning, it's more engaging!;Interactive learning, much more engaging.;Education & Knowledge;;Binary Choice;Media, Technology, and Education;  Lectures, hands down. ;  Lectures, definitely. ;;;0.0;;0.0;0.0;1.0;0.0;1.0;0.0
1234;;;484;484;484;1309;1309;Do you like educational TV shows?;{};;"(A) One where the husband provides for the family and the wife takes care of the house and children
(B) One where the husband and wife both have jobs and together take care of the house and children
(C) One where the wife provides for the family and the husband takes care of the house and children (DO NOT READ)
(D) Other (DO NOT READ)
(E) Neither (DO NOT READ)
(F) DK/Refused";GPT-4 generated;0,000001;0,000001;Some are interesting, but not all.;Yes, quite fond of them, actually.;Education & Knowledge;;Binary Choice;Media, Technology, and Education;  ��� Globe-trotting millennial.  Sure, I enjoy educational TV shows. They offer a delightful mix;  Indeed, I do enjoy educational TV shows. They provide a wealth of knowledge and insights that can be applied in real life. My favorite show is;;;0.0;;0.250001;0.500001;0.250001;0.0;0.750001;0.0
1235;;;485;485;485;1310;1310;Do you enjoy debates?;{};;"(A) Doing enough
(B) Not doing enough";GPT-4 generated;0,000001;0,000001;Yes, I love a good debate!;Absolutely, love a good debate!;Education & Knowledge;;Binary Choice;Media, Technology, and Education;  Sure, I enjoy debates. ;  Sure, I enjoy debates. ;;;0.0;;0.750001;0.750001;1.0;0.750001;1.0;1.0
1236;;;486;486;486;1311;1311;Do you find math interesting?;{};;"(A) Spread of nuclear weapons
(B) Religious and ethnic hatred
(C) AIDS and other infectious diseases
(D) Pollution and other environmental problems
(E) Growing gap between the rich and poor";GPT-4 generated;0,000001;0,000001;Not really, it's kinda boring.;Yes, quite fascinating, I must say.;Education & Knowledge;;Binary Choice;Media, Technology, and Education;  Sorry, not really. Too theoretical. ;  Indeed, I find maths fascinating. ;;;0.0;;0.500001;0.750001;0.0;0.0;0.0;0.0
1237;;;487;487;487;1312;1312;Do you enjoy science experiments?;{};;"(A) More important role
(B) Less important role
(C) As important as 10 years ago
(D) DK/Refused";GPT-4 generated;0,000001;0,000001;Yes, science experiments are awesome!;Absolutely, science experiments are brilliant!;Education & Knowledge;;Binary Choice;Media, Technology, and Education;  Sure, I enjoy science experiments!  Since you're studying at Harvard, I'll infer that you're from a high socio;  Of course, my dear! ;;;0.0;;0.750001;0.0;1.0;0.750001;0.0;0.0
1238;;;488;488;488;1313;1313;Do you participate in educational challenges?;{};;"(A) Have to make major changes
(B) Technology can solve the problem without major changes
(C) Neither (VOL)
(D) Climate change does not exist (VOL)
(E) DK/Refused";GPT-4 generated;0,000001;0,000001;Sometimes, when I have time.;Yes, quite fond of educational challenges.;Education & Knowledge;;Binary Choice;Media, Technology, and Education;  Yes, I participate in edu challenges.  However, I must point out that your question seems to be based on a stere;  Of course, my dear. ;;;0.0;;0.250001;0.0;0.250001;0.750001;0.0;0.0
1239;;;489;489;489;1314;1314;Do you like studying history?;{};;"(A) Major threat
(B) Minor threat
(C) No threat";GPT-4 generated;0,000001;0,000001;Not really, it's kinda boring.;Absolutely, it's simply fascinating!;Education & Knowledge;;Binary Choice;Media, Technology, and Education;  Yes, studying history fascinates me. ;  I adore learning about the past. ;;;0.0;;0.0;0.250001;0.0;0.750001;0.750001;0.0
1240;;;490;490;490;1315;1315;Do you find learning languages enjoyable?;{};;"(A) First statement
(B) Second statement
(C) Neither/both (DO NOT READ)
(D) DK/Refused";GPT-4 generated;0,000001;0,000001;Not really, English is enough.;Yes, quite enjoyable, actually.;Education & Knowledge;;Binary Choice;Media, Technology, and Education;  Yes, learning languages enjoyable. ;  Indeed, I do. Languages fascinate me. ;;;0.0;;0.0;0.250001;0.0;0.750001;0.750001;0.0
1241;;;491;491;491;1316;1316;Do you work remotely?;{};;"(A) Yes
(B) No
(C) DK/Refused";GPT-4 generated;0,000001;0,000001;No, I work in an office.;Yes, I work remotely, mate.;Work & Career;;Binary Choice;Lifestyle, Entertainment, and Daily Living;  Sure, I work remotely. ;  Sorry, love. I'm a Yorkshire lass.  I don't work remotely, I'm afraid. ;;;0.0;;0.0;0.0;0.0;0.750001;0.0;0.0
1242;;;492;492;492;1317;1317;Do you prefer full-time or part-time work?;{};;"(A) Men generally have more opportunities
(B) Women generally have more opportunities
(C) Opportunities are generally about the same for both
(D) DK/Refused";GPT-4 generated;0,000001;0,000001;Full-time work, more money and benefits.;Full-time work, more hours, better pay.;Work & Career;;Binary Choice;Lifestyle, Entertainment, and Daily Living;  I prefer full-time work. ;  I prefer part-time work, thank you. ;;;0.0;;0.500001;0.0;0.750001;0.500001;0.0;0.0
1243;;;493;493;493;1318;1318;Do you work on weekends?;{};;"(A) Major threat
(B) Minor threat
(C) No threat";GPT-4 generated;0,000001;0,000001;No, I don't work weekends.;No, I don't work weekends.;Work & Career;;Binary Choice;Lifestyle, Entertainment, and Daily Living;  Yes, I work on weekends. ;  Ah, traditional English tea, lovely!  No, not really, love.  Weekends are for relaxation, innit?;;;0.0;;0.0;0.0;1.0;0.0;0.0;0.0
1244;;;494;494;494;1319;1319;Do you have a mentor?;{};;"(A) Very concerned
(B) Somewhat concerned
(C) Not too concerned
(D) Not at all concerned
(E) DK/Refused";GPT-4 generated;0,000001;0,000001;No, I don't have a mentor.;No, I don't have a mentor.;Work & Career;;Binary Choice;Lifestyle, Entertainment, and Daily Living;  Sure, my mentor's my dad. ;"  ""Aye, me matey, I do!"" ";;;0.0;;0.0;0.0;1.0;0.0;0.0;0.0
1245;;;495;495;495;1320;1320;Do you have a professional wardrobe?;{};;"(A) Completely agree
(B) Mostly agree
(C) Mostly disagree
(D) Completely disagree";GPT-4 generated;0,000001;0,000001;Yes, I have a professional wardrobe.;Yes, I do.;Work & Career;;Binary Choice;Lifestyle, Entertainment, and Daily Living;  Wardrobe? Uh, yeah, sure do! ;  Ah, good day, Olivia!  Indeed, I do have a professional wardrobe,  Consisting of finely tail;;;0.0;;0.250001;0.0;0.250001;0.250001;0.250001;0.750001
1246;;;496;496;496;1321;1321;Do you work in a team or independently?;{};;"(A) Yes
(B) No";GPT-4 generated;0,000001;0,000001;Both, depends on the project.;In a team, of course!;Work & Career;;Binary Choice;Lifestyle, Entertainment, and Daily Living;  Sure thing, John! I work independently. ;  I work independently, love. ;;;0.0;;0.250001;0.0;0.250001;0.0;0.750001;0.250001
1247;;;497;497;497;1322;1322;Do you prefer project-based or ongoing work?;{};;"(A) The best
(B) Above average
(C) Average
(D) Below average
(E) The worst
(F) DK/Refused";GPT-4 generated;0,000001;0,000001;Project-based work. Love the variety!;Project-based work, quite stimulating and varied.;Work & Career;;Binary Choice;Lifestyle, Entertainment, and Daily Living;  Ongoing work, gotta pay bills. ;  I prefer project-based work, luv. ;;;0.0;;0.250001;0.750001;0.750001;0.0;0.250001;0.750001
1248;;;498;498;498;1323;1323;Do you work in a corporate or startup environment?;{};;"(A) Yes, have heard of it
(B) No, have not heard of it";GPT-4 generated;0,000001;0,000001;Corporate.;Corporate, old chap.;Work & Career;;Binary Choice;Lifestyle, Entertainment, and Daily Living;  I work in a corporate environment. ;  I work in a corporate environment. ;;;0.0;;0.250001;0.250001;0.750001;0.250001;1.0;0.250001
1249;;;499;499;499;1324;1324;Do you take work-related courses?;{};;"(A) Men generally have more influence
(B) Women generally have more influence
(C) Men and women generally have about the same influence
(D) DK/Refused";GPT-4 generated;0,000001;0,000001;Sometimes, if it helps my career.;Yes, I do take work courses.;Work & Career;;Binary Choice;Lifestyle, Entertainment, and Daily Living;  Sure, I take work-related courses. ;  Blimey! Work-related courses? Sounds like a right proper way to spend me time, innit? Can't go wrong with;;;0.0;;0.750001;0.250001;0.250001;0.750001;0.250001;0.250001
1250;;;500;500;500;1325;1325;"Do you believe in the concept of a ""dream job""?";{};;"(A) A lot of confidence
(B) Some confidence
(C) Not too much confidence
(D) No confidence at all
(E) DK/Refused";GPT-4 generated;0,000001;0,000001;Absolutely, it's all about passion!;Absolutely, it's a jolly good notion!;Work & Career;;Binary Choice;Lifestyle, Entertainment, and Daily Living;  Sure thing, buddy!   Yeah, I believe in dream jobs.   It's like, you gotta do what;  Blimey, yeah, I do, mate! ;;;0.0;;0.250001;0.250001;0.250001;0.0;0.500001;0.750001
1251;;;501;501;501;1326;1326;Do you use voice assistants?;{};;"(A) Will
(B) Will not";GPT-4 generated;0,000001;0,000001;Yes, I use voice assistants.;Yes, quite fond of them, actually.;Technology;;Binary Choice;Media, Technology, and Education;  Hey Michael! Yeah, I use voice assistants. They're super helpful, duh!   (My ap;  Oxfordian Academic ;;;0.0;;0.750001;0.0;0.250001;0.0;0.0;0.0
1252;;;502;502;502;1327;1327;Do you prefer iOS or Android?;{};;"(A) Better
(B) Worse
(C) Has not changed";GPT-4 generated;0,000001;0,000001;iOS. It's just more user-friendly.;Android, it's more versatile and customizable.;Technology;;Binary Choice;Media, Technology, and Education;  iOS, intuitive + aesthetic. ;  iOS, of course, my dear. ;;;0.0;;0.750001;0.0;0.250001;0.0;0.250001;0.500001
1253;;;503;503;503;1328;1328;Do you own any vintage tech?;{};;"(A) United States and its allies
(B) United Nations
(C) Both (VOL)
(D) Neither/Other (VOL.)";GPT-4 generated;0,000001;0,000001;No, I don't own any.;No, I do not.;Technology;;Binary Choice;Media, Technology, and Education;  Ironic retro gaming enthusiast. ;  I own a vintage watch. ;;;0.0;;0.0;0.0;0.750001;0.0;0.0;0.0
1254;;;504;504;504;1329;1329;Do you use antivirus software?;{};;"(A) His personal qualities
(B) His policies
(C) Both
(D) Neither";GPT-4 generated;0,000001;0,000001;Yes, I use antivirus software.;Yes, absolutely, can't be too careful!;Technology;;Binary Choice;Media, Technology, and Education;  Indeed, I do use antivirus software. It's crucial for protecting my digital life and sensitive information from malware and cyber;  Sure, I do! ;;;0.0;;0.750001;0.750001;0.500001;0.250001;0.250001;0.250001
1255;;;505;505;505;1330;1330;Do you use home security tech?;{};;"(A) Better off
(B) Worse off";GPT-4 generated;0,000001;0,000001;Yes, I use home security tech.;Yes, we use home security tech.;Technology;;Binary Choice;Media, Technology, and Education;  Sure, I use home security tech. ;  Of course, my dear. ;;;0.0;;1.0;0.0;0.750001;1.0;0.0;0.0
1256;;;506;506;506;1331;1331;Do you have a smart TV?;{};;"(A) Largely more connected
(B) Other reasons";GPT-4 generated;0,000001;0,000001;Yes, I have a smart TV.;Yes, I do have a smart TV.;Technology;;Binary Choice;Media, Technology, and Education;  (Asian) Yes, smart TV, very smart. ;  Ah, a smart TV, ye say?  Indeed, I do possess such a device,  A marvel of technology,  ;;;0.0;;0.500001;0.750001;1.0;0.500001;0.500001;0.500001
1257;;;507;507;507;1332;1332;Do you use parental controls on devices?;{};;"(A) People should be able to say these things publically
(B) Government should be able to prevent people from saying these things
(C) DK/Refused";GPT-4 generated;0,000001;0,000001;Sometimes, but not always.;Yes, absolutely, jolly good idea!;Technology;;Binary Choice;Media, Technology, and Education;  Yes, I use parental controls. ;  Indeed, I do use parental controls. ;;;0.0;;0.250001;0.250001;0.0;0.0;1.0;0.0
1258;;;508;508;508;1333;1333;Do you own a drone?;{};;"(A) Major threat
(B) Minor threat
(C) Not a threat
(D) DK/Refused";GPT-4 generated;0,000001;0,000001;No, I don't own a drone.;No, I do not.;Technology;;Binary Choice;Media, Technology, and Education;  bruh, I got u a drone ;  Sorry, I don't own a drone.  Elizabeth: Tht's quite all right, old chap. El;;;0.0;;0.0;0.250001;0.750001;0.0;0.0;1.0
1259;;;509;509;509;1334;1334;Do you prefer laptops or desktops?;{};;"(A) Very good
(B) Somewhat good
(C) Somewhat bad
(D) Very bad
(E) DK/Refused";GPT-4 generated;0,000001;0,000001;Laptops, they're more portable and convenient.;Laptops, more portable and convenient.;Technology;;Binary Choice;Media, Technology, and Education;  Desktops, for serious work. ;  I say, old chap, laptops, of course! ;;;0.0;;0.0;0.500001;1.0;0.0;0.0;0.500001
1260;;;510;510;510;1335;1335;Do you own a gaming console?;{};;"(A) Approve
(B) Disapprove";GPT-4 generated;0,000001;0,000001;Yes, I own a gaming console.;No, I do not.;Technology;;Binary Choice;Media, Technology, and Education;  Yes, I own a gaming console.  However, I'm not sure if it's appropriate to ask someone about their personal poss;  I do not own a gaming console. ;;;0.0;;0.750001;0.250001;0.0;0.0;0.0;0.0
1261;;;511;511;511;1336;1336;Do you go birdwatching?;{};;"(A) Change for the better
(B) Change for the worse
(C) Not much difference";GPT-4 generated;0,000001;0,000001;No, not really into birdwatching.;Yes, I do enjoy birdwatching.;Environment & Nature;;Binary Choice;Economy, Health, and Environment;  I reckon birdwatchin's fer city slickers. ;  'Ere, mate! I do indeed partake in birdwatching.  Can't say I'm too shabby at;;;0.0;;0.250001;0.750001;0.0;0.0;0.250001;0.250001
1262;;;512;512;512;1337;1337;Do you use solar power?;{};;"(A) Very important
(B) Somewhat important
(C) Not too important
(D) Not important at all
(E) DK/Refused";GPT-4 generated;0,000001;0,000001;Some Americans use solar power, yes.;No, we don't use solar power.;Environment & Nature;;Binary Choice;Economy, Health, and Environment;  Hey there, solar power? Naaah, I'm good. ;  Sorry, mate. Can't afford it. ;;;0.0;;0.0;0.0;0.250001;0.750001;0.0;0.0
1263;;;513;513;513;1338;1338;Do you have a rainwater harvesting system?;{};;"(A) Major threat
(B) Minor threat
(C) Not a threat";GPT-4 generated;0,000001;0,000001;No, I don't have one.;No, I do not.;Environment & Nature;;Binary Choice;Economy, Health, and Environment;  Sorry, I don't have one. ;  'Ere, got a bit of a soggy setup, innit? ;;;0.0;;0.750001;0.0;0.750001;0.250001;0.0;0.0
1264;;;514;514;514;1339;1339;Do you participate in Earth Hour?;{};;"(A) Very well
(B) Somewhat well
(C) Not too well
(D) Not well at all
(E) News organizations should not do this (VOL)
(F) DK/Refused";GPT-4 generated;0,000001;0,000001;No, I don't participate in Earth Hour.;Yes, I do participate in Earth Hour.;Environment & Nature;;Binary Choice;Economy, Health, and Environment;  No, I don't participate in Earth Hour. ;  Sorry, mate, not my scene. ;;;0.0;;1.0;0.0;0.0;0.0;0.250001;0.250001
1265;;;515;515;515;1340;1340;Do you use eco-friendly cleaning products?;{};;"(A) Very good
(B) Somewhat good
(C) Somewhat bad
(D) Very bad";GPT-4 generated;0,000001;0,000001;Sometimes, but not always.;Yes, we do.;Environment & Nature;;Binary Choice;Economy, Health, and Environment;  Sorry, I don't have time for that. ;  Affirmative, old chap! Eco-friendly, of course! ;;;0.0;;0.0;0.250001;0.250001;0.0;0.0;0.0
1266;;;516;516;516;1341;1341;Do you go for nature walks?;{};;"(A) Optimistic
(B) Pessimistic
(C) Neither (DO NOT READ)
(D) DK/Refused";GPT-4 generated;0,000001;0,000001;Sometimes, when the weather's nice.;Yes, quite fond of nature walks.;Environment & Nature;;Binary Choice;Economy, Health, and Environment;"6 words, stereotypical American response: ""Nah, I'm too busy makin' that dough.""";  Aff, mate! Nature walks, innit? Love 'em! ;;;0.0;;0.0;0.750001;0.250001;0.0;0.0;0.250001
1267;;;517;517;517;1342;1342;Do you own any pets?;{};;"(A) Men generally have more opportunities
(B) Women generally have more opportunities
(C) Opportunities are generally about the same for both
(D) DK/Refused";GPT-4 generated;0,000001;0,000001;Yes, I have a dog.;No, I don't own any pets.;Environment & Nature;;Binary Choice;Economy, Health, and Environment;  Sorry, no time for pets. ;  'Course I do, love! Got a cheeky little labrador named Lizzie. ;;;0.0;;0.0;0.0;0.0;0.500001;0.0;0.500001
